compound_id,name,HUVEC-1,smiles
3724,A 804598,0.104356126,"C[C@H](NC(NC1=CC=CC2=NC=CC=C12)=NC#N)C1=CC=CC=C1 |c:7,11,22,24,t:5,9,13,20|"
429,Azilsartan,0.107037565,"CCOC1=NC2=CC=CC(C(O)=O)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NC(=O)ON1 |c:7,12,20,22,27,29,t:3,5,18,25,32|"
3145,Allopurinol,0.151262315,"O=C1N=CN=C2NNC=C12 |c:2,t:4,8|"
585,Ciclopirox,0.117950105,"CC1=CC(=O)N(O)C(=C1)C1CCCCC1 |c:7,t:1|"
3347,Oxethazaine,0.150684058,"CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1 |c:20,22,31,33,t:18,29|"
3551,enoxolone,0.122552006,"CC1(C)[C@@H](O)CC[C@@]2(C)C1CC[C@]1(C)C2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(O)=O |a:3,7,12,19,21,25,29,r,t:19|"
2309,Aspirin,0.150191715,"CC(=O)OC1=C(C=CC=C1)C(O)=O |c:6,8,t:4|"
2826,Toremifene,0.099731314,"CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1 |c:8,10,20,22,27,29,t:6,18,25|"
3609,Triacetin,0.149718633,CC(=O)OCC(COC(C)=O)OC(C)=O
2744,tetraethylenepentamine,0.149367192,NCCNCCNCCNCCN
1349,methazolamide,0.149351927,CN1N=C(SC1=NC(C)=O)S(N)(=O)=O |c:2|
898,Ronidazole,0.149351036,"CN1C(COC(N)=O)=NC=C1[N+]([O-])=O |c:7,9|"
891,Halobetasol propionate,0.01337687,"[H][C@@]12C[C@H](C)[C@@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@@H](O)[C@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C |c:33,t:29|"
1347,Eicosapentaenoic Acid,-0.00259073,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O
1307,Thonzonium,0.068323018,"CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(OC)C=C1)C1=NC=CC=N1 |c:29,34,36,t:23,25,32|"
401,oxiconazole,0.14812071,"ClC1=CC(Cl)=C(CO\N=C(/CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1 |c:12,14,17,23,26,t:1,4,20|"
2923,Nicotianamine,0.148035085,N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(O)=O)C(O)=O)C(O)=O
1793,nitrendipine,0.061691749,"CCOC(=O)C1=C(C)NC(C)=C([C@@H]1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC |&1:12,r,c:5,10,16,18,t:14|"
1745,Valsartan,0.147841142,"[H][C@@](C(C)C)(N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)C(=O)CCCC)C(O)=O |c:9,11,16,18,24,t:7,14,21|"
3689,8-Hydroxyquinoline,0.147575221,"OC1=CC=CC2=CC=CN=C12 |c:3,7,t:1,5,9|"
404,Enzastaurin,0.147204538,"CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=CN(C2CCN(CC3=NC=CC=C3)CC2)C2=CC=CC=C12 |c:2,6,30,32,40,t:4,8,12,20,28,38,42|"
1433,Oxybuprocaine,0.029872222,"CCCCOC1=CC(=CC=C1N)C(=O)OCCN(CC)CC |c:7,9,t:5|"
3387,Sertindole,0.14695169,"FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=CC(Cl)=CC=C12 |c:3,5,30,t:1,9,27,32|"
2397,Afloqualone,0.146709339,"CC1=CC=CC=C1N1C(CF)=NC2=C(C=C(N)C=C2)C1=O |c:3,5,11,18,t:1,13,15|"
231,brigatinib,-0.242558599,"COC1=C(NC2=NC(NC3=C(C=CC=C3)P(C)(C)=O)=C(Cl)C=N2)C=CC(=C1)N1CCC(CC1)N1CCN(C)CC1 |c:2,11,13,22,25,27,t:5,9,19|"
119,Daclatasvir,0.145702489,"COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC=C(N1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CN=C(N1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C |c:19,25,27,32,34,39,t:17,23,30,37|"
1891,caramiphen,0.145618981,"CCN(CC)CCOC(=O)C1(CCCC1)C1=CC=CC=C1 |c:18,20,t:16|"
1069,perospirone,-0.085018205,"O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(CC1)C1=NSC2=C1C=CC=C2 |a:2,7,r,c:27,30,32,t:24|"
1094,Nordihydroguaiaretic acid,0.145491288,"CC(CC1=CC(O)=C(O)C=C1)C(C)CC1=CC=C(O)C(O)=C1 |c:9,21,t:3,6,15,17|"
2261,Zolmitriptan,0.060217233,"CN(C)CCC1=CNC2=C1C=C(C[C@H]1COC(=O)N1)C=C2 |c:8,21,t:5,11|"
1067,Bilastine,0.117449205,"CCOCCN1C(=NC2=CC=CC=C12)C1CCN(CCC2=CC=C(C=C2)C(C)(C)C(O)=O)CC1 |c:6,10,24,26,t:8,12,22|"
2371,D-Pantethine,0.145241221,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO
1713,Azilsartan medoxomil,0.035699119,"CCOC1=NC2=CC=CC(C(=O)OCC3=C(C)OC(=O)O3)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NC(=O)ON1 |c:7,14,21,29,31,36,38,t:3,5,27,34,41|"
1001,CHIR-124,0.145206004,"ClC1=CC2=C(NC(=O)C(C3=NC4=C(N3)C=CC=C4)=C2N[C@@H]2CN3CCC2CC3)C=C1 |c:11,15,17,19,33,t:1,3,9|"
465,vorapaxar,0.132258967,"CCOC(=O)N[C@@H]1CC[C@@H]2[C@H](C[C@@H]3[C@@H]([C@@H](C)OC3=O)[C@H]2\C=C\C2=NC=C(C=C2)C2=CC=CC(F)=C2)C1 |a:6,9,10,12,13,14,19,r,c:26,28,33,36,t:24,31|"
3016,ibuprofen-(s),0.145123181,"CC(C)CC1=CC=C(C=C1)[C@H](C)C(O)=O |a:10,r,c:6,8,t:4|"
1862,Fluorescein,0.145071625,"[O-]C1=CC2=C(C=C1)C1(OC(=O)C3=C1C=CC=C3)C1=C(O2)C=C([O-])C=C1 |c:3,5,12,15,17,20,27,t:1,24|"
1234,Rifabutin,0.1449218,"CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC(C)C)CC3)N=C21 |c:9,14,17,t:3,28,30,49,63|"
10,Manidipine,0.144917509,"COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1 |c:4,9,15,17,38,40,45,47,t:13,36,43|"
1203,Bromopride,0.144740103,"CCN(CC)CCNC(=O)C1=CC(Br)=C(N)C=C1OC |c:16,t:10,13|"
1126,Fusidic acid,0.144666328,"C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)C2[C@H](O)C[C@H]2\C([C@H](C[C@]12C)OC(C)=O)=C(\CCC=C(C)C)C(O)=O |a:1,2,6,8,11,14,17,19,21,r|"
2655,Rifapentine,-0.210036234,"CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(CC4)C4CCCC4)=C(NC(=O)\C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C |c:9,14,61,65,t:3,32,38,40|"
1719,Triclosan,0.144343845,"OC1=CC(Cl)=CC=C1OC1=CC=C(Cl)C=C1Cl |c:4,6,15,t:1,10,12|"
3707,Tebipenem pivoxil,0.143984416,"[H][C@@]12[C@H](C)C(SC3CN(C3)C3=NCCS3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(=O)OCOC(=O)C(C)(C)C |c:16,t:11|"
3352,betamethasone,0.143879595,"C[C@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO |a:1,13,15,17,20,22,r,c:11,t:7|"
1944,Prostaglandin E2,-0.216514418,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O
1532,clobetasone-butyrate,-0.451763268,"CCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]12C)C(=O)CCl |a:6,7,10,11,20,22,27,r,c:18,t:14|"
3047,dicloxacillin,0.142290591,"CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=C(Cl)C=CC=C1Cl |a:6,7,12,r,c:1,21,25,28,30|"
1035,fosfomycin,0.142006574,"C[C@H]1O[C@H]1P(O)(O)=O |a:1,3,r|"
3287,Olaparib,0.141883577,"FC1=C(C=C(CC2=NNC(=O)C3=C2C=CC=C3)C=C1)C(=O)N1CCN(CC1)C(=O)C1CC1 |c:11,14,16,19,t:1,3,6|"
3293,IMD 0354,0.141858567,"OC1=C(C=C(Cl)C=C1)C(=O)NC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F |c:6,14,16,t:1,3,12|"
2734,Famciclovir,0.141539546,"CC(=O)OCC(CCN1C=NC2=CN=C(N)N=C12)COC(C)=O |c:9,t:11,13,16|"
378,guacetisal,0.117065076,"COC1=C(OC(=O)C2=C(OC(C)=O)C=CC=C2)C=CC=C1 |c:2,7,13,15,18,20|"
498,Sulindac sulfone,0.102051779,"CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C\C1=CC=C(C=C1)S(C)(=O)=O |c:1,10,12,20,22,t:7,18|"
3272,pipecuronium,0.083697997,"CC(=O)OC1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CC[N+](C)(C)CC1)N1CC[N+](C)(C)CC1 |a:5,7,8,11,13,18,20,22,25,r|"
719,Acipimox,0.140808646,"CC1=CN=C(C=[N+]1[O-])C(O)=O |c:3,5,t:1|"
2518,"N,N-Diisopropyltryptamine",0.140556539,"CC(C)N(CCC1=CNC2=C1C=CC=C2)C(C)C |c:9,12,14,t:6|"
2043,Elvitegravir,0.061124769,"COC1=CC2=C(C=C1CC1=C(F)C(Cl)=CC=C1)C(=O)C(=CN2[C@H](CO)C(C)C)C(O)=O |c:4,6,10,14,16,21,t:2|"
775,Cyclandelate,0.041713136,"CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1 |c:17,19,t:15|"
560,cefotetan,0.03572443,"CO[C@]1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)C2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O |a:2,r,c:26,30,t:24|"
2162,Cetylpyridinium,0.086252669,"CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1 |c:18,20,t:16|"
2616,Ioversol,0.139145198,"OCCN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I |c:8,30,t:19|"
2338,Buspirone,0.115527086,"O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1 |c:27,29,t:25|"
2072,Glipizide,0.138951176,"CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1 |c:3,5,15,17,t:1,13|"
894,Difluprednate,0.083215324,"[H][C@@]12CC[C@@](OC(=O)CCC)(C(=O)COC(C)=O)[C@@]1(C)C[C@@H](O)[C@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C |c:36,t:32|"
57,Chloroprocaine,0.138827425,"CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1 |c:10,16,t:13|"
3070,5-bromo-2’-deoxyuridine,0.138696214,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(Br)C(=O)NC1=O |t:10|
3075,F0537-0683,0.138448849,"O=C(NC1=NC(=CS1)C1=CC=NC=C1)C1COC2=CC=CC=C2O1 |c:5,11,13,21,23,t:3,9,19|"
1353,octisalate,0.001790286,"CCCC[C@@H](CC)COC(=O)C1=C(O)C=CC=C1 |a:4,r,c:11,14,16|"
2352,Phenylephrine,0.138089544,"[H][C@](O)(CNC)C1=CC(O)=CC=C1 |c:9,11,t:6|"
793,Letrozole,0.137952806,"N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N |c:4,6,11,13,18,20,t:2,16|"
1844,Cyclizine,0.127198038,"CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1 |c:11,13,18,20,t:9,16|"
723,methoxyphenamine,0.13769637,"CN[C@@H](C)CC1=C(OC)C=CC=C1 |&1:2,r,c:5,9,11|"
841,Triapine,0.137516208,"NC(=S)NN=CC1=C(N)C=CC=N1 |c:6,9,11|"
2801,Amprolium,0.137440408,"CCCC1=NC=C(C[N+]2=C(C)C=CC=C2)C(N)=N1 |c:8,11,13,17,t:3,5|"
3411,Istradefylline,0.028528111,"CCN1C2=C(N(C)C(\C=C\C3=CC=C(OC)C(OC)=C3)=N2)C(=O)N(CC)C1=O |c:18,20,t:3,10,12|"
839,fadrozole,0.136956578,"N#CC1=CC=C(C=C1)C1CCCC2=CN=CN12 |c:4,6,15,t:2,13|"
1526,Cilostazol,0.136472586,"O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2 |c:4,8,18,28,t:16|"
125,Chloramphenicol palmitate,-0.027023752,"CCCCCCCCCCCCCCCC(=O)OC[C@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O |a:19,26,r,c:30,32,t:28|"
1784,prednisolone,0.135991228,"C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO |a:1,3,15,20,r,c:13,t:9|"
3035,Halofuginone,-0.170286576,"O[C@H]1CCCN[C@@H]1CC(=O)CN1C=NC2=CC(Br)=C(Cl)C=C2C1=O |c:13,21,t:15,18|"
1360,escitalopram,0.134568361,"CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1 |a:6,r,c:9,12,14,24,t:19,21|"
3027,Dihydroergotamine,0.133687601,"CN1C[C@@H](C[C@H]2[C@H]1CC1=CNC3=CC=CC2=C13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O |c:14,17,41,43,t:9,12,39|"
1270,Menbutone,0.133592482,"COC1=C2C=CC=CC2=C(C=C1)C(=O)CCC(O)=O |c:2,4,6,9,11|"
2904,Roflumilast,-0.207816832,"FC(F)OC1=CC=C(C=C1OCC1CC1)C(=O)NC1=C(Cl)C=NC=C1Cl |c:6,8,20,23,25,t:4|"
1226,ribitol,0.131393208,"OC[C@H](O)[C@H](O)[C@H](O)CO |a:2,4,6,r|"
49,Otilonium,0.039658472,"CCCCCCCCOC1=CC=CC=C1C(=O)NC1=CC=C(C=C1)C(=O)OCC[N+](C)(CC)CC |c:11,13,21,23,t:9,19|"
977,Larotrectinib,-0.004084925,"O[C@H]1CCN(C1)C(=O)NC1=C2N=C(C=CN2N=C1)N1CCC[C@@H]1C1=CC(F)=CC=C1F |c:10,12,14,18,30,32,t:27|"
783,creatine,0.11930268,CN(CC(O)=O)C(N)=N
3320,Raltitrexed,0.132456322,"CN(CC1=CC2=C(C=C1)N=C(C)NC2=O)C1=CC=C(S1)C(=O)N[C@@H](CCC(O)=O)C(O)=O |c:5,7,19,t:3,10,17|"
2530,bambuterol,0.127185618,"CN(C)C(=O)OC1=CC(=CC(OC(=O)N(C)C)=C1)[C@@H](O)CNC(C)(C)C |&1:18,r,c:8,16,t:6|"
275,GLPG1690,0.131674789,"CCC1=C(N(C)C2=NC(=C(S2)C#N)C2=CC=C(F)C=C2)N2C=C(C=C(C)C2=N1)N1CCN(CC(=O)N2CC(O)C2)CC1 |c:2,8,19,23,29,t:6,14,16,25|"
2790,cefminox,0.10129694,"CO[C@]1(NC(=O)CSC[C@@H](N)C(O)=O)[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O |a:2,9,14,r,c:22,26,t:20|"
657,tipranavir,0.131605287,"CCC[C@@]1(CCC2=CC=CC=C2)CC(=O)C([C@H](CC)C2=CC=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=C2)C(=O)O1 |a:3,16,r,c:8,10,22,31,33,39,t:6,20,29|"
3036,Nelarabine,0.130223456,"COC1=NC(N)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O |c:5,7,10,t:2|"
2077,tianeptine,-0.057296104,"CN1C2=C(C=CC=C2)[C@H](NCCCCCCC(O)=O)C2=C(C=C(Cl)C=C2)S1(=O)=O |&1:8,r,c:4,6,25,t:2,20,22|"
1169,Melphalan,-0.122807727,"N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O |c:5,7,t:3|"
3278,Crotamiton,0.129632132,"CCN(C(=O)\C=C\C)C1=CC=CC=C1C |c:10,12,t:8|"
3672,methylprednisolone-aceponate,0.059159579,"CCC(=O)O[C@@]1(CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)COC(C)=O |a:5,8,9,11,19,21,22,25,r,c:17,t:13|"
488,BIIB021,0.129378616,"COC1=C(C)C=NC(CN2C=NC3=C(Cl)N=C(N)N=C23)=C1C |c:2,5,10,12,21,t:15,18|"
1237,Ivacaftor,0.129231851,"CC(C)(C)C1=CC(=C(NC(=O)C2=CNC3=C(C=CC=C3)C2=O)C=C1O)C(C)(C)C |c:16,18,24,t:4,6,11,14|"
3533,Bendamustine,0.128824445,"CN1C(CCCC(O)=O)=NC2=CC(=CC=C12)N(CCCl)CCCl |c:8,12,t:10,14|"
2080,dilazep,0.128667956,"COC1=CC(=CC(OC)=C1OC)C(=O)OCCCN1CCCN(CCCOC(=O)C2=CC(OC)=C(OC)C(OC)=C2)CC1 |c:4,8,40,t:2,30,34|"
1701,Vonoprazan,0.128611245,"CNCC1=CN(C(=C1)C1=CC=CC=C1F)S(=O)(=O)C1=CC=CN=C1 |c:6,11,13,22,24,t:3,9,20|"
325,Ixabepilone,-0.979818322,"C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\C1=CSC(C)=N1 |c:35,t:31|"
829,algestone-acetophenide,0.028196483,"CC(=O)[C@@]12OC(C)(O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]21C)C1=CC=CC=C1 |a:3,8,10,11,20,22,25,r,c:34,36,t:15,32|"
1618,Tenofovir,0.127126084,"CC(CN1C=NC2=C1N=CN=C2N)OCP(O)(O)=O |c:4,6,9,11|"
359,Danoprevir,-0.046861535,"CC(C)(C)OC(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]2C[C@H](CN2C1=O)OC(=O)N1CC2=C(C1)C(F)=CC=C2)C(=O)NS(=O)(=O)C1CC1 |c:14,37,42,44|"
2876,phenylpiracetam,-0.150703778,"NC(=O)CN1CC(CC1=O)C1=CC=CC=C1 |c:13,15,t:11|"
3317,eltrombopag,0.111752234,"CC1=NN(C(=O)\C1=N\NC1=C(O)C(=CC=C1)C1=CC(=CC=C1)C(O)=O)C1=CC(C)=C(C)C=C1 |c:10,13,15,20,22,34,t:1,18,28,31|"
2027,acetyl-farnesyl-cysteine,0.12530624,"CC(C)=CCC\C(C)=C\CC\C(C)=C\CSC[C@H](NC(C)=O)C(O)=O |a:17,r|"
1572,Sulbactam pivoxil,0.092900638,CC(C)(C)C(=O)OCOC(=O)C1N2C(CC2=O)S(=O)(=O)C1(C)C
200,olopatadine,0.004355337,"CN(C)CC\C=C1\C2=C(COC3=C1C=C(CC(O)=O)C=C3)C=CC=C2 |c:7,11,20,23,25,t:14|"
2980,eptifibatide,0.124966607,"NC(=N)NCCCCC1NC(=O)CCSSCC(NC(=O)C2CCCN2C(=O)C(CC2=CNC3=C2C=CC=C3)NC(=O)C(CC(O)=O)NC(=O)CNC1=O)C(N)=O |c:34,37,39,t:31|"
1012,Pipenzolate,0.123910782,"CC[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1 |c:17,19,24,26,t:15,22|"
1348,SPD-304,0.123811525,"CN(CCN(C)CC1=COC2=CC(C)=C(C)C=C2C1=O)CC1=CN(C2=CC=CC=C12)C1=CC=CC(=C1)C(F)(F)F |c:16,28,36,38,t:7,10,13,23,26,30,34|"
479,Amiodarone,0.005702779,"CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2 |c:4,22,25,29,31,t:8,11|"
3395,Adrenaline,0.123012734,"CNCC(O)C1=CC(O)=C(O)C=C1 |c:11,t:5,8|"
3361,Ribociclib,-0.116382725,"CN(C)C(=O)C1=CC2=CN=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2N1C1CCCC1 |c:14,16,26,t:5,7,9,12|"
1754,blonanserin,0.122211861,"CCN1CCN(CC1)C1=CC(C2=CC=C(F)C=C2)=C2CCCCCCC2=N1 |c:17,28,t:9,12,14,19|"
2732,lanoconazole,0.122060895,"ClC1=C(C=CC=C1)C1CS\C(S1)=C(\C#N)N1C=CN=C1 |c:3,5,18,20,t:1|"
910,Nalidixic acid,0.121965528,"CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2 |c:10,16,t:3,13|"
1841,Ospemifene,-0.035304114,"OCCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1 |c:6,8,18,20,25,27,t:4,16,23|"
1284,OSI-027,0.121840332,"COC1=CC=CC2=C1NC(=C2)C1=C2N(N=CN=C2N)C(=N1)[C@H]1CC[C@@H](CC1)C(O)=O |r,c:4,6,10,16,18,22,t:2,13|"
385,Lumacaftor,0.121320777,"CC1=C(N=C(NC(=O)C2(CC2)C2=CC3=C(OC(F)(F)O3)C=C2)C=C1)C1=CC=CC(=C1)C(O)=O |c:22,25,30,32,t:1,3,12,14,28|"
2006,nitenpyram,0.120886762,"CCN(CC1=CN=C(Cl)C=C1)C(\NC)=C\[N+]([O-])=O |c:9,t:4,6|"
3341,Deferasirox,0.120825524,"OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O |c:5,7,11,13,18,20,26,28,t:3,16,24|"
1921,D-Mannitol,0.120443832,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
1854,valrubicin,-0.09796426,"CCCCC(=O)OCC(=O)[C@@]1(O)C[C@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C2=C(O)C3=C(C(O)=C2C1)C(=O)C1=CC=CC(OC)=C1C3=O |a:10,13,15,17,25,27,r,c:31,34,37,46,50,t:44|"
114,GSK2982772,0.120182501,"CN1C2=CC=CC=C2OC[C@H](NC(=O)C2=NNC(CC3=CC=CC=C3)=N2)C1=O |r,c:4,6,22,24,26,t:2,15,20|"
990,Bazedoxifene,-0.049626542,"CC1=C(N(CC2=CC=C(OCCN3CCCCCC3)C=C2)C2=CC=C(O)C=C12)C1=CC=C(O)C=C1 |c:20,37,t:1,5,7,23,25,28,32,34|"
3040,dexlansoprazole,0.119413116,"CC1=C(OCC(F)(F)F)C=CN=C1C[S@](=O)C1=NC2=C(N1)C=CC=C2 |a:14,r,c:1,9,11,19,23,25,t:17|"
1611,Saccharin,0.110675002,"O=C1NS(=O)(=O)C2=C1C=CC=C2 |c:6,9,11|"
2952,Cyclosporine,0.118443113,CCC1NC(=O)C([C@H](O)[C@H](C)C\C=C\C)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C
3200,Telmisartan,-0.2007569,"CCCC1=NC2=C(C=C(C=C2C)C2=NC3=C(C=CC=C3)N2C)N1CC1=CC=C(C=C1)C1=CC=CC=C1C(O)=O |c:7,9,17,19,30,32,37,39,t:3,5,13,15,28,35|"
3134,Hydrochlorothiazide,0.117627704,"NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1 |c:4,16,t:7|"
3405,Memantine,0.117228414,CC12CC3CC(C)(C1)CC(N)(C3)C2
1002,trelagliptin,0.007268549,"CN1C(=O)C=C(N2CCC[C@H](N)C2)N(CC2=C(C=CC(F)=C2)C#N)C1=O |&1:10,r,c:18,21,t:4,16|"
1792,Sulisobenzone,0.115838378,"COC1=C(C=C(C(=O)C2=CC=CC=C2)C(O)=C1)S(O)(=O)=O |c:10,12,16,t:2,4,8|"
38,lovastatin,0.11568867,"[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC |c:6,9|"
928,Etravirine,0.11562934,"CC1=CC(=CC(C)=C1OC1=C(Br)C(N)=NC(NC2=CC=C(C=C2)C#N)=N1)C#N |c:3,6,10,14,20,22,26,t:1,18|"
852,AZM475271,0.115281763,"COC1=CC=C(Cl)C(NC2=C3C=C(OC)C(OCC4CCN(C)CC4)=CC3=NC=N2)=C1 |c:9,25,28,30,32,t:2,4,11|"
2718,Metronidazole,0.074331216,"CC1=NC=C(N1CCO)[N+]([O-])=O |c:3,t:1|"
2262,Enzalutamide,0.114956809,"CNC(=O)C1=C(F)C=C(C=C1)N1C(=S)N(C(=O)C1(C)C)C1=CC=C(C#N)C(=C1)C(F)(F)F |c:4,7,9,28,t:22,24|"
3610,Eprosartan,0.114394396,"CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O |c:13,25,27,t:4,6,11,23|"
1328,fosamprenavir,0.002413805,"CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1 |a:6,12,24,r,c:16,18,39,t:14,34,36|"
1373,etonogestrel,-0.051481701,"CCC12CC(=C)C3C(CCC4=CC(=O)CCC34)C1CC[C@@]2(O)C#C |a:20,r,t:10|"
2726,Lasmiditan (hydrochloride),0.113276724,"CN1CCC(CC1)C(=O)C1=CC=CC(NC(=O)C2=C(F)C=C(F)C=C2F)=N1 |c:12,18,24,27,t:10,21|"
