compound_id,name,HRCE-1,HRCE-2,smiles
1733,Eletriptan,,0.160706195,"CN1CCC[C@@H]1CC1=CNC2=C1C=C(CCS(=O)(=O)C1=CC=CC=C1)C=C2 |c:11,23,25,28,t:8,14,21|"
2415,Dinitolmide,0.078690045,,"CC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)C(N)=O |c:3,5,t:1|"
2680,Pimobendan,,,"COC1=CC=C(C=C1)C1=NC2=CC(=CC=C2N1)C1=NNC(=O)CC1C |c:4,6,13,15,t:2,9,11,20|"
3462,ACHP,,,"NC1=NC(=CC(C2CCNCC2)=C1C#N)C1=C(O)C=CC=C1OCC1CC1 |c:3,12,17,20,22,t:1|"
3163,Talazoparib,0.159299366,,"CN1N=CN=C1[C@@H]1[C@H](NC2=CC(F)=CC3=C2C1=NNC3=O)C1=CC=C(F)C=C1 |c:2,4,13,15,30,t:10,19,25,27|"
809,Lapatinib,,0.098209783,"CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC=C2N=CN=C(NC3=CC=C(OCC4=CC=CC(F)=C4)C(Cl)=C3)C2=C1 |c:10,18,31,34,38,42,t:8,14,16,20,23,25,29|"
889,desoximetasone,,-0.328408077,"C[C@@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO |a:1,13,15,17,20,22,r,c:11,t:7|"
1281,ceritinib,0.033677793,,"CC(C)OC1=C(NC2=NC(NC3=C(C=CC=C3)S(=O)(=O)C(C)C)=C(Cl)C=N2)C=C(C)C(=C1)C1CCNCC1 |c:4,13,15,26,32,t:7,11,23,29|"
2947,Furosemide,,0.079538681,"NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O |c:4,13,17,t:7,11|"
2721,Milnacipran,0.076092025,,"CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C1=CC=CC=C1 |c:15,17,t:13|"
3739,Allopregnanolone,,0.150477764,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
747,beta-Estradiol 17-acetate,0.080037408,,"[H][C@@]12CC[C@H](OC(C)=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3 |c:16,27,t:24|"
2987,imidacloprid,0.157958079,,"[O-][N+](=O)NC1=NCCN1CC1=CN=C(Cl)C=C1 |c:16,t:4,11,13|"
3188,Isoetharine,-0.131435133,,"CCC(NC(C)C)C(O)C1=CC(O)=C(O)C=C1 |c:15,t:9,12|"
3634,Vardenafil,0.157435429,,"CCCC1=NC(C)=C2N1N=C(NC2=O)C1=CC(=CC=C1OCC)S(=O)(=O)N1CCN(CC)CC1 |c:6,10,18,20,t:3,16|"
2969,ibuprofen piconol,,0.112570875,"CC(C)CC1=CC=C(C=C1)C(C)C(=O)OCC1=NC=CC=C1 |c:6,8,19,21,t:4,17|"
176,Pralatrexate,,0.060178008,"NC1=NC(N)=C2N=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C=NC2=N1 |c:15,17,32,35,t:1,4,6,13|"
1512,Brimonidine,0.106684265,,"BrC1=C2N=CC=NC2=CC=C1NC1=NCCN1 |c:1,3,5,8,10,t:14|"
3147,Tolazamide,0.156998262,,"CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1 |c:3,5,t:1|"
3039,Mizoribine,0.101894529,,"NC(=O)C1=C(O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O |c:3,7|"
3010,Rilpivirine,0.116708145,,"CC1=CC(\C=C\C#N)=CC(C)=C1NC1=NC(NC2=CC=C(C=C2)C#N)=NC=C1 |c:7,10,20,22,26,28,t:1,14,18|"
2797,Doxepin,,-0.05308682,"CN(C)CC\C=C1/C2=C(COC3=C1C=CC=C3)C=CC=C2 |c:7,11,14,16,19,21|"
1085,Papaverine,0.036656108,,"COC1=C(OC)C=C(CC2=NC=CC3=CC(OC)=C(OC)C=C23)C=C1 |c:2,11,25,t:6,9,13,17,21|"
721,iguratimod,,0.156741224,"CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C2C(=O)C(NC=O)=COC2=C1 |c:5,10,12,22,26,t:8,15|"
1867,morinidazole,,0.045445393,"CC1=NC=C(N1CC(O)CN1CCOCC1)[N+]([O-])=O |c:3,t:1|"
112,Imidapril,0.071581628,,"CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1[C@H](CN(C)C1=O)C(O)=O |c:10,12,t:8|"
362,Nitrofural,0.156185496,,"NC(=O)N\N=C\C1=CC=C(O1)[N+]([O-])=O |c:8,t:6|"
591,Diclofenac,0.071822917,,"[O-]C(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1 |c:4,7,10,12,16,18|"
2823,exalamide,0.151443656,,"CCCCCCOC1=C(C=CC=C1)C(N)=O |c:9,11,t:7|"
1625,Clonixin,0.15570049,,"CC1=C(NC2=C(C=CC=N2)C(O)=O)C=CC=C1Cl |c:1,6,8,14,16,t:4|"
1542,Tafluprost,,0.14004608,"[H][C@]1(C\C=C/CCCC(=O)OC(C)C)[C@@H](O)C[C@@H](O)[C@]1([H])\C=C\C(F)(F)COC1=CC=CC=C1 |c:31,33,t:29|"
2622,sulfamonomethoxine,0.155171351,,"COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1 |c:4,16,18,t:2,11,13|"
1453,zuclopenthixol,0.154478301,,"OCCN1CCN(CC\C=C2\C3=C(SC4=C2C=C(Cl)C=C4)C=CC=C3)CC1 |c:11,14,20,23,25,t:17|"
2603,Thonzylamine,,0.096780809,"COC1=CC=C(CN(CCN(C)C)C2=NC=CC=N2)C=C1 |c:15,17,20,t:2,4,13|"
2794,Trametinib,,-0.485655729,"CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC1=CC=C(I)C=C1F)C1=CC(NC(C)=O)=CC=C1 |c:18,27,37,39,t:5,22,24,31|"
2996,Ebastine,0.15386661,,"CC(C)(C)C1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1 |c:6,8,27,29,34,36,t:4,25,32|"
2929,Macitentan,0.094667863,,"CCCNS(=O)(=O)NC1=NC=NC(OCCOC2=NC=C(Br)C=N2)=C1C1=CC=C(Br)C=C1 |c:10,22,24,32,t:8,17,19,27,29|"
1081,Tasimelteon,,0.1536151,"[H][C@@]1(CNC(=O)CC)C[C@@]1([H])C1=C2CCOC2=CC=C1 |c:12,18,20|"
619,PRT062607,,,"N[C@H]1CCCC[C@H]1NC1=NC=C(C(N)=O)C(NC2=CC=CC(=C2)N2N=CC=N2)=N1 |c:20,22,26,28,30,t:9,11,18|"
2739,Benztropine,,0.152717916,"CN1[C@@H]2CC[C@@H]1CC(C2)OC(C1=CC=CC=C1)C1=CC=CC=C1 |c:15,17,22,24,t:13,20|"
1740,debrisoquin,,0.152398562,"NC(=N)N1CCC2=C(C1)C=CC=C2 |c:6,10,12|"
3724,A 804598,,0.151689898,"C[C@H](NC(NC1=CC=CC2=NC=CC=C12)=NC#N)C1=CC=CC=C1 |c:7,11,22,24,t:5,9,13,20|"
429,Azilsartan,,0.151338062,"CCOC1=NC2=CC=CC(C(O)=O)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NC(=O)ON1 |c:7,12,20,22,27,29,t:3,5,18,25,32|"
3145,Allopurinol,,0.021208718,"O=C1N=CN=C2NNC=C12 |c:2,t:4,8|"
585,Ciclopirox,,0.150975716,"CC1=CC(=O)N(O)C(=C1)C1CCCCC1 |c:7,t:1|"
3347,Oxethazaine,-0.011156521,,"CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC1=CC=CC=C1)C(C)(C)CC1=CC=CC=C1 |c:20,22,31,33,t:18,29|"
3551,enoxolone,,0.150543358,"CC1(C)[C@@H](O)CC[C@@]2(C)C1CC[C@]1(C)C2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(O)=O |a:3,7,12,19,21,25,29,r,t:19|"
2309,Aspirin,,0.102013358,"CC(=O)OC1=C(C=CC=C1)C(O)=O |c:6,8,t:4|"
2826,Toremifene,0.14981155,,"CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1 |c:8,10,20,22,27,29,t:6,18,25|"
3609,Triacetin,,0.082788845,CC(=O)OCC(COC(C)=O)OC(C)=O
2744,tetraethylenepentamine,,0.008275602,NCCNCCNCCNCCN
1349,methazolamide,0.14598211,,CN1N=C(SC1=NC(C)=O)S(N)(=O)=O |c:2|
898,Ronidazole,,0.0220295,"CN1C(COC(N)=O)=NC=C1[N+]([O-])=O |c:7,9|"
891,Halobetasol propionate,0.148803977,,"[H][C@@]12C[C@H](C)[C@@](OC(=O)CC)(C(=O)CCl)[C@@]1(C)C[C@@H](O)[C@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C |c:33,t:29|"
1347,Eicosapentaenoic Acid,,0.148416187,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O
1307,Thonzonium,0.148392021,,"CCCCCCCCCCCCCCCC[N+](C)(C)CCN(CC1=CC=C(OC)C=C1)C1=NC=CC=N1 |c:29,34,36,t:23,25,32|"
401,oxiconazole,,0.10668933,"ClC1=CC(Cl)=C(CO\N=C(/CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1 |c:12,14,17,23,26,t:1,4,20|"
2923,Nicotianamine,0.104145708,,N[C@@H](CCN[C@@H](CCN1CC[C@H]1C(O)=O)C(O)=O)C(O)=O
1793,nitrendipine,0.147895206,,"CCOC(=O)C1=C(C)NC(C)=C([C@@H]1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OC |&1:12,r,c:5,10,16,18,t:14|"
1745,Valsartan,0.049407691,,"[H][C@@](C(C)C)(N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)C(=O)CCCC)C(O)=O |c:9,11,16,18,24,t:7,14,21|"
3689,8-Hydroxyquinoline,,0.147054643,"OC1=CC=CC2=CC=CN=C12 |c:3,7,t:1,5,9|"
404,Enzastaurin,,,"CN1C=C(C2=CC=CC=C12)C1=C(C(=O)NC1=O)C1=CN(C2CCN(CC3=NC=CC=C3)CC2)C2=CC=CC=C12 |c:2,6,30,32,40,t:4,8,12,20,28,38,42|"
1433,Oxybuprocaine,0.146974018,,"CCCCOC1=CC(=CC=C1N)C(=O)OCCN(CC)CC |c:7,9,t:5|"
3387,Sertindole,,0.057738725,"FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=CC(Cl)=CC=C12 |c:3,5,30,t:1,9,27,32|"
2397,Afloqualone,0.120795384,,"CC1=CC=CC=C1N1C(CF)=NC2=C(C=C(N)C=C2)C1=O |c:3,5,11,18,t:1,13,15|"
231,brigatinib,0.146261649,,"COC1=C(NC2=NC(NC3=C(C=CC=C3)P(C)(C)=O)=C(Cl)C=N2)C=CC(=C1)N1CCC(CC1)N1CCN(C)CC1 |c:2,11,13,22,25,27,t:5,9,19|"
119,Daclatasvir,-0.060105924,,"COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C1=NC=C(N1)C1=CC=C(C=C1)C1=CC=C(C=C1)C1=CN=C(N1)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C |c:19,25,27,32,34,39,t:17,23,30,37|"
1891,caramiphen,,0.102348807,"CCN(CC)CCOC(=O)C1(CCCC1)C1=CC=CC=C1 |c:18,20,t:16|"
1069,perospirone,,0.145541947,"O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(CC1)C1=NSC2=C1C=CC=C2 |a:2,7,r,c:27,30,32,t:24|"
1094,Nordihydroguaiaretic acid,0.11278897,,"CC(CC1=CC(O)=C(O)C=C1)C(C)CC1=CC=C(O)C(O)=C1 |c:9,21,t:3,6,15,17|"
2261,Zolmitriptan,,0.145374229,"CN(C)CCC1=CNC2=C1C=C(C[C@H]1COC(=O)N1)C=C2 |c:8,21,t:5,11|"
1067,Bilastine,,0.145256934,"CCOCCN1C(=NC2=CC=CC=C12)C1CCN(CCC2=CC=C(C=C2)C(C)(C)C(O)=O)CC1 |c:6,10,24,26,t:8,12,22|"
2371,D-Pantethine,0.089296634,,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO
1713,Azilsartan medoxomil,0.145221983,,"CCOC1=NC2=CC=CC(C(=O)OCC3=C(C)OC(=O)O3)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NC(=O)ON1 |c:7,14,21,29,31,36,38,t:3,5,27,34,41|"
1001,CHIR-124,,,"ClC1=CC2=C(NC(=O)C(C3=NC4=C(N3)C=CC=C4)=C2N[C@@H]2CN3CCC2CC3)C=C1 |c:11,15,17,19,33,t:1,3,9|"
465,vorapaxar,0.145181143,,"CCOC(=O)N[C@@H]1CC[C@@H]2[C@H](C[C@@H]3[C@@H]([C@@H](C)OC3=O)[C@H]2\C=C\C2=NC=C(C=C2)C2=CC=CC(F)=C2)C1 |a:6,9,10,12,13,14,19,r,c:26,28,33,36,t:24,31|"
3016,ibuprofen-(s),,0.057607138,"CC(C)CC1=CC=C(C=C1)[C@H](C)C(O)=O |a:10,r,c:6,8,t:4|"
1862,Fluorescein,,0.142846558,"[O-]C1=CC2=C(C=C1)C1(OC(=O)C3=C1C=CC=C3)C1=C(O2)C=C([O-])C=C1 |c:3,5,12,15,17,20,27,t:1,24|"
1234,Rifabutin,0.043927144,,"CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC(C)C)CC3)N=C21 |c:9,14,17,t:3,28,30,49,63|"
10,Manidipine,,,"COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1 |c:4,9,15,17,38,40,45,47,t:13,36,43|"
1203,Bromopride,,0.054775318,"CCN(CC)CCNC(=O)C1=CC(Br)=C(N)C=C1OC |c:16,t:10,13|"
1126,Fusidic acid,0.095131894,,"C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]1(C)C2[C@H](O)C[C@H]2\C([C@H](C[C@]12C)OC(C)=O)=C(\CCC=C(C)C)C(O)=O |a:1,2,6,8,11,14,17,19,21,r|"
2655,Rifapentine,0.144498017,,"CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(CC4)C4CCCC4)=C(NC(=O)\C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C |c:9,14,61,65,t:3,32,38,40|"
1719,Triclosan,0.124271903,,"OC1=CC(Cl)=CC=C1OC1=CC=C(Cl)C=C1Cl |c:4,6,15,t:1,10,12|"
3707,Tebipenem pivoxil,0.094076711,,"[H][C@@]12[C@H](C)C(SC3CN(C3)C3=NCCS3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(=O)OCOC(=O)C(C)(C)C |c:16,t:11|"
3352,betamethasone,,0.078947133,"C[C@H]1CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO |a:1,13,15,17,20,22,r,c:11,t:7|"
1944,Prostaglandin E2,0.142964793,,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O
1532,clobetasone-butyrate,0.142696605,,"CCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]12C)C(=O)CCl |a:6,7,10,11,20,22,27,r,c:18,t:14|"
3047,dicloxacillin,0.111560768,,"CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)C(=NO1)C1=C(Cl)C=CC=C1Cl |a:6,7,12,r,c:1,21,25,28,30|"
1035,fosfomycin,,0.117119386,"C[C@H]1O[C@H]1P(O)(O)=O |a:1,3,r|"
3287,Olaparib,0.136732878,,"FC1=C(C=C(CC2=NNC(=O)C3=C2C=CC=C3)C=C1)C(=O)N1CCN(CC1)C(=O)C1CC1 |c:11,14,16,19,t:1,3,6|"
3293,IMD 0354,,,"OC1=C(C=C(Cl)C=C1)C(=O)NC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F |c:6,14,16,t:1,3,12|"
2734,Famciclovir,0.026127805,,"CC(=O)OCC(CCN1C=NC2=CN=C(N)N=C12)COC(C)=O |c:9,t:11,13,16|"
378,guacetisal,,0.141379038,"COC1=C(OC(=O)C2=C(OC(C)=O)C=CC=C2)C=CC=C1 |c:2,7,13,15,18,20|"
498,Sulindac sulfone,0.141185356,,"CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C\C1=CC=C(C=C1)S(C)(=O)=O |c:1,10,12,20,22,t:7,18|"
3272,pipecuronium,,0.141153764,"CC(=O)OC1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](OC(C)=O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N1CC[N+](C)(C)CC1)N1CC[N+](C)(C)CC1 |a:5,7,8,11,13,18,20,22,25,r|"
719,Acipimox,0.138030347,,"CC1=CN=C(C=[N+]1[O-])C(O)=O |c:3,5,t:1|"
2518,"N,N-Diisopropyltryptamine",0.035229041,,"CC(C)N(CCC1=CNC2=C1C=CC=C2)C(C)C |c:9,12,14,t:6|"
2043,Elvitegravir,0.140414426,,"COC1=CC2=C(C=C1CC1=C(F)C(Cl)=CC=C1)C(=O)C(=CN2[C@H](CO)C(C)C)C(O)=O |c:4,6,10,14,16,21,t:2|"
775,Cyclandelate,0.139849078,,"CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1 |c:17,19,t:15|"
560,cefotetan,,0.139622813,"CO[C@]1(NC(=O)C2SC(S2)=C(C(N)=O)C(O)=O)C2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O |a:2,r,c:26,30,t:24|"
2162,Cetylpyridinium,0.139567338,,"CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1 |c:18,20,t:16|"
2616,Ioversol,,0.061946193,"OCCN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I |c:8,30,t:19|"
2338,Buspirone,0.139088493,,"O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1 |c:27,29,t:25|"
2072,Glipizide,0.099902663,,"CC1=NC=C(N=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1 |c:3,5,15,17,t:1,13|"
894,Difluprednate,0.138916952,,"[H][C@@]12CC[C@@](OC(=O)CCC)(C(=O)COC(C)=O)[C@@]1(C)C[C@@H](O)[C@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C |c:36,t:32|"
57,Chloroprocaine,,0.062730314,"CCN(CC)CCOC(=O)C1=C(Cl)C=C(N)C=C1 |c:10,16,t:13|"
3070,5-bromo-2’-deoxyuridine,,0.062592124,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(Br)C(=O)NC1=O |t:10|
3075,F0537-0683,,,"O=C(NC1=NC(=CS1)C1=CC=NC=C1)C1COC2=CC=CC=C2O1 |c:5,11,13,21,23,t:3,9,19|"
1353,octisalate,,0.13844827,"CCCC[C@@H](CC)COC(=O)C1=C(O)C=CC=C1 |a:4,r,c:11,14,16|"
2352,Phenylephrine,,0.032829288,"[H][C@](O)(CNC)C1=CC(O)=CC=C1 |c:9,11,t:6|"
793,Letrozole,0.079469202,,"N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N |c:4,6,11,13,18,20,t:2,16|"
1844,Cyclizine,0.137921126,,"CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1 |c:11,13,18,20,t:9,16|"
723,methoxyphenamine,0.089628658,,"CN[C@@H](C)CC1=C(OC)C=CC=C1 |&1:2,r,c:5,9,11|"
841,Triapine,,,"NC(=S)NN=CC1=C(N)C=CC=N1 |c:6,9,11|"
2801,Amprolium,0.048730628,,"CCCC1=NC=C(C[N+]2=C(C)C=CC=C2)C(N)=N1 |c:8,11,13,17,t:3,5|"
3411,Istradefylline,,0.13719581,"CCN1C2=C(N(C)C(\C=C\C3=CC=C(OC)C(OC)=C3)=N2)C(=O)N(CC)C1=O |c:18,20,t:3,10,12|"
839,fadrozole,,-0.028312623,"N#CC1=CC=C(C=C1)C1CCCC2=CN=CN12 |c:4,6,15,t:2,13|"
1526,Cilostazol,-0.005558103,,"O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2 |c:4,8,18,28,t:16|"
125,Chloramphenicol palmitate,0.136035712,,"CCCCCCCCCCCCCCCC(=O)OC[C@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O |a:19,26,r,c:30,32,t:28|"
1784,prednisolone,,0.034037233,"C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO |a:1,3,15,20,r,c:13,t:9|"
3035,Halofuginone,0.135741337,,"O[C@H]1CCCN[C@@H]1CC(=O)CN1C=NC2=CC(Br)=C(Cl)C=C2C1=O |c:13,21,t:15,18|"
1360,escitalopram,,-0.002404261,"CN(C)CCC[C@]1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1 |a:6,r,c:9,12,14,24,t:19,21|"
3027,Dihydroergotamine,,-0.000304443,"CN1C[C@@H](C[C@H]2[C@H]1CC1=CNC3=CC=CC2=C13)C(=O)N[C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](CC3=CC=CC=C3)N2C1=O |c:14,17,41,43,t:9,12,39|"
1270,Menbutone,0.043134777,,"COC1=C2C=CC=CC2=C(C=C1)C(=O)CCC(O)=O |c:2,4,6,9,11|"
2904,Roflumilast,0.133423919,,"FC(F)OC1=CC=C(C=C1OCC1CC1)C(=O)NC1=C(Cl)C=NC=C1Cl |c:6,8,20,23,25,t:4|"
1226,ribitol,,0.133222681,"OC[C@H](O)[C@H](O)[C@H](O)CO |a:2,4,6,r|"
49,Otilonium,0.133082199,,"CCCCCCCCOC1=CC=CC=C1C(=O)NC1=CC=C(C=C1)C(=O)OCC[N+](C)(CC)CC |c:11,13,21,23,t:9,19|"
977,Larotrectinib,0.13249069,,"O[C@H]1CCN(C1)C(=O)NC1=C2N=C(C=CN2N=C1)N1CCC[C@@H]1C1=CC(F)=CC=C1F |c:10,12,14,18,30,32,t:27|"
783,creatine,,0.13248547,CN(CC(O)=O)C(N)=N
3320,Raltitrexed,,0.07535281,"CN(CC1=CC2=C(C=C1)N=C(C)NC2=O)C1=CC=C(S1)C(=O)N[C@@H](CCC(O)=O)C(O)=O |c:5,7,19,t:3,10,17|"
2530,bambuterol,0.132325859,,"CN(C)C(=O)OC1=CC(=CC(OC(=O)N(C)C)=C1)[C@@H](O)CNC(C)(C)C |&1:18,r,c:8,16,t:6|"
275,GLPG1690,,,"CCC1=C(N(C)C2=NC(=C(S2)C#N)C2=CC=C(F)C=C2)N2C=C(C=C(C)C2=N1)N1CCN(CC(=O)N2CC(O)C2)CC1 |c:2,8,19,23,29,t:6,14,16,25|"
2790,cefminox,,0.131629403,"CO[C@]1(NC(=O)CSC[C@@H](N)C(O)=O)[C@H]2SCC(CSC3=NN=NN3C)=C(N2C1=O)C(O)=O |a:2,9,14,r,c:22,26,t:20|"
657,tipranavir,,0.048441078,"CCC[C@@]1(CCC2=CC=CC=C2)CC(=O)C([C@H](CC)C2=CC=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=C2)C(=O)O1 |a:3,16,r,c:8,10,22,31,33,39,t:6,20,29|"
3036,Nelarabine,0.130691416,,"COC1=NC(N)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O |c:5,7,10,t:2|"
2077,tianeptine,,0.130346768,"CN1C2=C(C=CC=C2)[C@H](NCCCCCCC(O)=O)C2=C(C=C(Cl)C=C2)S1(=O)=O |&1:8,r,c:4,6,25,t:2,20,22|"
1169,Melphalan,,0.130040654,"N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O |c:5,7,t:3|"
3278,Crotamiton,,0.08702079,"CCN(C(=O)\C=C\C)C1=CC=CC=C1C |c:10,12,t:8|"
3672,methylprednisolone-aceponate,0.129486678,,"CCC(=O)O[C@@]1(CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)COC(C)=O |a:5,8,9,11,19,21,22,25,r,c:17,t:13|"
488,BIIB021,,,"COC1=C(C)C=NC(CN2C=NC3=C(Cl)N=C(N)N=C23)=C1C |c:2,5,10,12,21,t:15,18|"
1237,Ivacaftor,,0.046656076,"CC(C)(C)C1=CC(=C(NC(=O)C2=CNC3=C(C=CC=C3)C2=O)C=C1O)C(C)(C)C |c:16,18,24,t:4,6,11,14|"
3533,Bendamustine,,0.073282392,"CN1C(CCCC(O)=O)=NC2=CC(=CC=C12)N(CCCl)CCCl |c:8,12,t:10,14|"
2080,dilazep,0.103507421,,"COC1=CC(=CC(OC)=C1OC)C(=O)OCCCN1CCCN(CCCOC(=O)C2=CC(OC)=C(OC)C(OC)=C2)CC1 |c:4,8,40,t:2,30,34|"
1701,Vonoprazan,0.125175482,,"CNCC1=CN(C(=C1)C1=CC=CC=C1F)S(=O)(=O)C1=CC=CN=C1 |c:6,11,13,22,24,t:3,9,20|"
325,Ixabepilone,,0.128133648,"C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](NC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)C(\C)=C\C1=CSC(C)=N1 |c:35,t:31|"
829,algestone-acetophenide,,0.127321525,"CC(=O)[C@@]12OC(C)(O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]21C)C1=CC=CC=C1 |a:3,8,10,11,20,22,25,r,c:34,36,t:15,32|"
1618,Tenofovir,0.077498702,,"CC(CN1C=NC2=C1N=CN=C2N)OCP(O)(O)=O |c:4,6,9,11|"
359,Danoprevir,0.127122831,,"CC(C)(C)OC(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]2C[C@H](CN2C1=O)OC(=O)N1CC2=C(C1)C(F)=CC=C2)C(=O)NS(=O)(=O)C1CC1 |c:14,37,42,44|"
2876,phenylpiracetam,,0.126550324,"NC(=O)CN1CC(CC1=O)C1=CC=CC=C1 |c:13,15,t:11|"
3317,eltrombopag,0.126084156,,"CC1=NN(C(=O)\C1=N\NC1=C(O)C(=CC=C1)C1=CC(=CC=C1)C(O)=O)C1=CC(C)=C(C)C=C1 |c:10,13,15,20,22,34,t:1,18,28,31|"
